Shift (m), Intensity (a.u.)
1.089890637503334250e-06,1.713067206859314927e-08
1.090290744198452888e-06,1.712013195274970914e-08
1.090690850893571526e-06,1.710963155502564817e-08
1.091090957588690587e-06,1.709898236570317354e-08
1.091491064283809225e-06,1.708850415242762782e-08
1.091891170978927863e-06,1.707801200217606369e-08
1.092291277674046501e-06,1.706748582343574323e-08
1.092691384369165139e-06,1.705706961858591538e-08
1.093091491064283777e-06,1.704697953870167201e-08
1.093491597759402415e-06,1.703703517126241237e-08
1.093891704454521477e-06,1.702715113804024079e-08
1.094291811149640115e-06,1.701716810259370266e-08
1.094691917844758753e-06,1.700715808941420289e-08
1.095092024539877391e-06,1.699754285658594100e-08
1.095492131234996029e-06,1.698802818342323968e-08
1.095892237930114667e-06,1.697865179309958079e-08
1.096292344625233305e-06,1.696895320169596138e-08
1.096692451320352366e-06,1.695891632177066710e-08
1.097092558015471004e-06,1.694897643139428773e-08
1.097492664710589642e-06,1.693891832793965550e-08
1.097892771405708280e-06,1.692892313066928216e-08
1.098292878100826918e-06,1.691905397442818931e-08
1.098692984795945556e-06,1.690912464416085622e-08
1.099093091491064194e-06,1.689945975337484872e-08
1.099493198186183256e-06,1.689021546244651824e-08
1.099893304881301894e-06,1.688116072052378767e-08
1.100293411576420532e-06,1.687217561542793771e-08
1.100693518271539170e-06,1.686342538194063566e-08
1.101093624966657808e-06,1.685473492784771452e-08
1.101493731661776446e-06,1.684602193157143866e-08
1.101893838356895084e-06,1.683744078054496218e-08
1.102293945052014145e-06,1.682885484737048770e-08
1.102694051747132783e-06,1.682039116605459881e-08
1.103094158442251421e-06,1.681203955782394122e-08
1.103494265137370059e-06,1.680357439068124075e-08
1.103894371832488697e-06,1.679506922660730804e-08
1.104294478527607335e-06,1.678658898466782160e-08
1.104694585222725973e-06,1.677824414285321641e-08
1.105094691917845035e-06,1.677019378425439157e-08
1.105494798612963673e-06,1.676232588652220478e-08
1.105894905308082311e-06,1.675455224166455112e-08
1.106295012003200949e-06,1.674683561674811930e-08
1.106695118698319587e-06,1.673905969242618480e-08
1.107095225393438225e-06,1.673137531579876747e-08
1.107495332088556863e-06,1.672389328672205922e-08
1.107895438783675924e-06,1.671645161231493985e-08
1.108295545478794562e-06,1.670909727758311805e-08
1.108695652173913200e-06,1.670169606601587052e-08
1.109095758869031838e-06,1.669410788547473172e-08
1.109495865564150476e-06,1.668664402691847692e-08
1.109895972259269114e-06,1.667936093435869133e-08
1.110296078954387752e-06,1.667217048725772446e-08
1.110696185649506814e-06,1.666500924160693695e-08
1.111096292344625452e-06,1.665767633390822480e-08
1.111496399039744090e-06,1.665031376773622484e-08
1.111896505734862728e-06,1.664317548585274345e-08
1.112296612429981366e-06,1.663624471609737259e-08
1.112696719125100004e-06,1.662944118553184138e-08
1.113096825820218642e-06,1.662275452922355867e-08
1.113496932515337704e-06,1.661612811337826088e-08
1.113897039210456342e-06,1.660952771381526404e-08
1.114297145905574980e-06,1.660293990295262339e-08
1.114697252600693618e-06,1.659635026498536792e-08
1.115097359295812256e-06,1.658991105664227745e-08
1.115497465990930894e-06,1.658369584675404861e-08
1.115897572686049532e-06,1.657768874481331666e-08
1.116297679381168593e-06,1.657184516955352120e-08
1.116697786076287231e-06,1.656616466137868786e-08
1.117097892771405869e-06,1.656050676279530547e-08
1.117497999466524507e-06,1.655492007467413940e-08
1.117898106161643145e-06,1.654949056393624783e-08
1.118298212856761783e-06,1.654424901224875063e-08
1.118698319551880421e-06,1.653908621002182028e-08
1.119098426246999483e-06,1.653429238481246261e-08
1.119498532942118121e-06,1.652953593186732740e-08
1.119898639637236759e-06,1.652491211236469664e-08
1.120298746332355397e-06,1.652040336753185856e-08
1.120698853027474035e-06,1.651572927365597355e-08
1.121098959722592673e-06,1.651106619350241953e-08
1.121499066417711311e-06,1.650651119013847834e-08
1.121899173112830372e-06,1.650211902469580410e-08
1.122299279807949010e-06,1.649783447953341595e-08
1.122699386503067648e-06,1.649363952745990608e-08
1.123099493198186286e-06,1.648933547407903722e-08
1.123499599893304924e-06,1.648501211310064229e-08
1.123899706588423562e-06,1.648079089599947165e-08
1.124299813283542200e-06,1.647675495210152154e-08
1.124699919978661262e-06,1.647277025317713627e-08
1.125100026673779900e-06,1.646879560394810440e-08
1.125500133368898538e-06,1.646481605546509028e-08
1.125900240064017176e-06,1.646107284597804457e-08
1.126300346759135814e-06,1.645741027990953306e-08
1.126700453454254452e-06,1.645388318667312321e-08
1.127100560149373090e-06,1.645040891879290299e-08
1.127500666844492151e-06,1.644702971022401475e-08
1.127900773539610789e-06,1.644365453398181265e-08
1.128300880234729427e-06,1.644046824355366388e-08
1.128700986929848065e-06,1.643752905382825237e-08
1.129101093624966703e-06,1.643475715720755797e-08
1.129501200320085341e-06,1.643207288289631988e-08
1.129901307015203979e-06,1.642939700790070832e-08
1.130301413710323041e-06,1.642690574747298410e-08
1.130701520405441679e-06,1.642449224849984934e-08
1.131101627100560317e-06,1.642210128835078957e-08
1.131501733795678955e-06,1.641977755961014649e-08
1.131901840490797593e-06,1.641776741132923489e-08
1.132301947185916231e-06,1.641585078166870980e-08
1.132702053881034869e-06,1.641409831907651589e-08
1.133102160576153930e-06,1.641241902058382992e-08
1.133502267271272568e-06,1.641063848041885092e-08
1.133902373966391206e-06,1.640906127463625641e-08
1.134302480661509844e-06,1.640764266750828003e-08
1.134702587356628482e-06,1.640643919332070103e-08
1.135102694051747120e-06,1.640551838494871435e-08
1.135502800746865758e-06,1.640468138644749403e-08
1.135902907441984820e-06,1.640404648356612396e-08
1.136303014137103458e-06,1.640359955940733957e-08
1.136703120832222096e-06,1.640347699336418298e-08
1.137103227527340734e-06,1.640340277720651948e-08
1.137503334222459372e-06,1.640356568470067721e-08
1.137903440917578010e-06,1.640386812233926164e-08
1.138303547612696648e-06,1.640451249271061521e-08
1.138703654307815286e-06,1.640528058679410166e-08
1.139103761002934348e-06,1.640610602921804964e-08
1.139503867698052986e-06,1.640696764359018046e-08
1.139903974393171624e-06,1.640788549051210137e-08
1.140304081088290262e-06,1.640890254515764773e-08
1.140704187783408900e-06,1.641009111216613965e-08
1.141104294478527538e-06,1.641149107938247680e-08
1.141504401173646176e-06,1.641275344121894290e-08
1.141904507868765237e-06,1.641394849664893490e-08
1.142304614563883875e-06,1.641534963616297056e-08
1.142704721259002513e-06,1.641677522410574887e-08
1.143104827954121151e-06,1.641824239976533186e-08
1.143504934649239789e-06,1.641988721136806350e-08
1.143905041344358427e-06,1.642174378002936603e-08
1.144305148039477065e-06,1.642367404751284477e-08
1.144705254734596127e-06,1.642584493995034486e-08
1.145105361429714765e-06,1.642810563750857818e-08
1.145505468124833403e-06,1.643032680316908824e-08
1.145905574819952041e-06,1.643258922245214390e-08
1.146305681515070679e-06,1.643509207422028011e-08
1.146705788210189317e-06,1.643781309541306811e-08
1.147105894905307955e-06,1.644078552594563915e-08
1.147506001600427016e-06,1.644400660762187410e-08
1.147906108295545654e-06,1.644732086383535560e-08
1.148306214990664292e-06,1.645080558109986312e-08
1.148706321685782930e-06,1.645454592819173135e-08
1.149106428380901568e-06,1.645819870418933530e-08
1.149506535076020206e-06,1.646196222177552297e-08
1.149906641771138844e-06,1.646619491885766087e-08
1.150306748466257906e-06,1.647061662323712725e-08
1.150706855161376544e-06,1.647513939339373367e-08
1.151106961856495182e-06,1.647983141624657684e-08
1.151507068551613820e-06,1.648495204367874910e-08
1.151907175246732458e-06,1.649014680455872924e-08
1.152307281941851096e-06,1.649539805924816228e-08
1.152707388636969734e-06,1.650073520227252152e-08
1.153107495332088795e-06,1.650626400421006525e-08
1.153507602027207433e-06,1.651173003692840561e-08
1.153907708722326071e-06,1.651714150519339595e-08
1.154307815417444709e-06,1.652284358308756601e-08
1.154707922112563347e-06,1.652882610481295152e-08
1.155108028807681985e-06,1.653478998271571176e-08
1.155508135502800623e-06,1.654077786889132802e-08
1.155908242197919685e-06,1.654696011917709862e-08
1.156308348893038323e-06,1.655340239154431356e-08
1.156708455588156961e-06,1.655995060235081242e-08
1.157108562283275599e-06,1.656658224923374163e-08
1.157508668978394237e-06,1.657334797836181941e-08
1.157908775673512875e-06,1.658013819692135415e-08
1.158308882368631513e-06,1.658675463393650019e-08
1.158708989063750574e-06,1.659343817638257322e-08
1.159109095758869212e-06,1.660019769044185348e-08
1.159509202453987850e-06,1.660696558390351199e-08
1.159909309149106488e-06,1.661362323607614378e-08
1.160309415844225126e-06,1.662014730209984917e-08
1.160709522539343764e-06,1.662667992556320235e-08
1.161109629234462402e-06,1.663338876806108977e-08
1.161509735929581464e-06,1.663993152672964843e-08
1.161909842624700102e-06,1.664640781808819330e-08
1.162309949319818740e-06,1.665293221035882105e-08
1.162710056014937378e-06,1.665909830051829521e-08
1.163110162710056016e-06,1.666537261144600286e-08
1.163510269405174654e-06,1.667172749811444459e-08
1.163910376100293292e-06,1.667811392007885358e-08
1.164310482795412353e-06,1.668492621705562032e-08
1.164710589490530991e-06,1.669175055630864240e-08
1.165110696185649629e-06,1.669863985774198505e-08
1.165510802880768267e-06,1.670559090824834840e-08
1.165910909575886905e-06,1.671269667674192757e-08
1.166311016271005543e-06,1.671996488865095682e-08
1.166711122966124181e-06,1.672703568334034221e-08
1.167111229661243243e-06,1.673387452597509336e-08
1.167511336356361881e-06,1.674097017134795375e-08
1.167911443051480519e-06,1.674830912692430517e-08
1.168311549746599157e-06,1.675592033233337580e-08
1.168711656441717795e-06,1.676378351783792747e-08
1.169111763136836433e-06,1.677180671537793526e-08
1.169511869831955071e-06,1.677979402040548284e-08
1.169911976527074133e-06,1.678774651912005629e-08
1.170312083222192771e-06,1.679580663256748860e-08
1.170712189917311409e-06,1.680362983058145015e-08
1.171112296612430047e-06,1.681169789250471455e-08
1.171512403307548685e-06,1.681976910471381635e-08
1.171912510002667323e-06,1.682800906827442543e-08
1.172312616697785961e-06,1.683630827134831979e-08
1.172712723392905022e-06,1.684463699631713686e-08
1.173112830088023660e-06,1.685304928334445989e-08
1.173512936783142298e-06,1.686172455612552366e-08
1.173913043478260936e-06,1.687078054662645109e-08
1.174313150173379574e-06,1.688024095063637601e-08
1.174713256868498212e-06,1.688960634028595529e-08
1.175113363563616850e-06,1.689866730308095278e-08
1.175513470258735912e-06,1.690764668967766588e-08
1.175913576953854550e-06,1.691666484952479971e-08
1.176313683648973188e-06,1.692600750949782633e-08
1.176713790344091826e-06,1.693541685856131319e-08
1.177113897039210464e-06,1.694482355970560099e-08
1.177514003734329102e-06,1.695415485566716132e-08
1.177914110429447740e-06,1.696341388887973028e-08
1.178314217124566801e-06,1.697260413958792812e-08
1.178714323819685439e-06,1.698209455203652098e-08
1.179114430514804077e-06,1.699166816437831164e-08
1.179514537209922715e-06,1.700151919590716781e-08
1.179914643905041353e-06,1.701152030438689416e-08
1.180314750600159991e-06,1.702126384306946682e-08
1.180714857295278629e-06,1.703090349768377131e-08
1.181114963990397691e-06,1.704056462095100298e-08
1.181515070685516329e-06,1.705007598580489732e-08
1.181915177380634967e-06,1.705937659869897562e-08
1.182315284075753605e-06,1.706862344237963046e-08
1.182715390770872243e-06,1.707797900993181771e-08
1.183115497465990881e-06,1.708731413043323067e-08
1.183515604161109519e-06,1.709679906985170982e-08
1.183915710856228580e-06,1.710629736667713486e-08
1.184315817551347218e-06,1.711589352918398750e-08
1.184715924246465856e-06,1.712546209797733782e-08
1.185116030941584494e-06,1.713491759588559150e-08
1.185516137636703132e-06,1.714456370911608345e-08
1.185916244331821770e-06,1.715383318504350155e-08
1.186316351026940408e-06,1.716305850907811864e-08
1.186716457722059470e-06,1.717203365364074099e-08
1.187116564417178108e-06,1.718075575808146279e-08
1.187516671112296746e-06,1.718915213894723644e-08
1.187916777807415384e-06,1.719736481355900122e-08
1.188316884502534022e-06,1.720561405034832467e-08
1.188716991197652660e-06,1.721425605709962259e-08
1.189117097892771298e-06,1.722307873254820884e-08
1.189517204587890359e-06,1.723184744581959154e-08
1.189917311283008997e-06,1.724084551298451948e-08
1.190317417978127635e-06,1.725003668200782482e-08
1.190717524673246273e-06,1.725907776123797988e-08
1.191117631368364911e-06,1.726808516697981373e-08
1.191517738063483549e-06,1.727690980392221335e-08
1.191917844758602187e-06,1.728600453150765018e-08
1.192317951453721249e-06,1.729496831139075863e-08
1.192718058148839887e-06,1.730427238882110875e-08
1.193118164843958525e-06,1.731364198124965889e-08
1.193518271539077163e-06,1.732271155992832683e-08
1.193918378234195801e-06,1.733166597033057199e-08
1.194318484929314439e-06,1.734050891972898241e-08
1.194718591624433077e-06,1.734921210091294451e-08
1.195118698319552139e-06,1.735805549366598537e-08
1.195518805014670777e-06,1.736693624253942277e-08
1.195918911709789415e-06,1.737586108466122258e-08
1.196319018404908053e-06,1.738474021017209781e-08
1.196719125100026691e-06,1.739350922494295887e-08
1.197119231795145329e-06,1.740223291600464689e-08
1.197519338490263967e-06,1.741092505902576434e-08
1.197919445185383028e-06,1.741915618459110303e-08
1.198319551880501666e-06,1.742706586528667471e-08
1.198719658575620304e-06,1.743497642953878118e-08
1.199119765270738942e-06,1.744289178285634565e-08
1.199519871965857580e-06,1.745105024624391068e-08
1.199919978660976218e-06,1.745901154039025297e-08
1.200320085356094856e-06,1.746652284480370874e-08
1.200720192051213918e-06,1.747415616506096129e-08
1.201120298746332556e-06,1.748167981337625610e-08
1.201520405441451194e-06,1.748934648387213360e-08
1.201920512136569832e-06,1.749708675624116851e-08
1.202320618831688470e-06,1.750452578935411732e-08
1.202720725526807108e-06,1.751213160948351704e-08
1.203120832221925746e-06,1.751968225234193311e-08
1.203520938917044807e-06,1.752694340432466290e-08
1.203921045612163445e-06,1.753410705619713649e-08
1.204321152307282083e-06,1.754136019991372875e-08
1.204721259002400721e-06,1.754813752412339100e-08
1.205121365697519359e-06,1.755462428831497374e-08
1.205521472392637997e-06,1.756124480215884826e-08
1.205921579087756635e-06,1.756766713730299381e-08
1.206321685782875697e-06,1.757382518619801132e-08
1.206721792477994335e-06,1.757962629811973666e-08
1.207121899173112973e-06,1.758516422619533203e-08
1.207522005868231611e-06,1.759084285553864143e-08
1.207922112563350249e-06,1.759609402603728430e-08
1.208322219258468887e-06,1.760132866785697286e-08
1.208722325953587525e-06,1.760670449635074073e-08
1.209122432648706586e-06,1.761210999428206221e-08
1.209522539343825224e-06,1.761767604245743246e-08
1.209922646038943862e-06,1.762287492862590846e-08
1.210322752734062500e-06,1.762811390209298103e-08
1.210722859429181138e-06,1.763301377658582978e-08
1.211122966124299776e-06,1.763773458755636829e-08
1.211523072819418414e-06,1.764220373883589534e-08
1.211923179514537476e-06,1.764650005496705355e-08
1.212323286209656114e-06,1.765032594340412109e-08
1.212723392904774752e-06,1.765397901908093622e-08
1.213123499599893390e-06,1.765764103946225228e-08
1.213523606295012028e-06,1.766139355757851033e-08
1.213923712990130666e-06,1.766449115083497144e-08
1.214323819685249304e-06,1.766735179490361943e-08
1.214723926380368365e-06,1.767007919339467578e-08
1.215124033075487003e-06,1.767266146306792267e-08
1.215524139770605641e-06,1.767506414804223973e-08
1.215924246465724279e-06,1.767742812045673163e-08
1.216324353160842917e-06,1.767958574208887403e-08
1.216724459855961555e-06,1.768166669420355873e-08
